Event,Version,Platform,Params,
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:07:47:460 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : -7342649300097692311},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:07:47:493 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : -7342649300097692311},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:07:47:731 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : -7342649300097692311},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:07:48:311 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : -7342649300097692311},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:07:49:253 PM;  Stage ID : -6709583622434835091;  Subject ID : 1281603;  Start Time : 08-Dec 12:07:49:253 PM;  End Time : 08-Dec 12:07:51:497 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:07:49:298 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : -6709583622434835091},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:07:51:595 PM;  Responsive Start Time : 08-Dec 12:07:54:160 PM;  Correct First Try? : Y;  Object : bok-choy;  Stage ID : -4316934052772959633;  End Time : 08-Dec 12:07:57:777 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/novel/bok-choy/bok-choy_x_x@2x.png;  Stage ID : -4316934052772959633},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:07:56:760 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -4316934052772959633},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:07:57:815 PM;  Responsive Start Time : 08-Dec 12:07:59:260 PM;  Correct First Try? : Y;  Object : cam;  Trial Type : NN;  Stage ID : 1400984048286450544;  End Time : 08-Dec 12:08:00:611 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Left;  Object 1 : Objects/novel/cam/cam_x_x@2x.png;  Stage ID : 1400984048286450544},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Right;  Object 1 : Objects/novel/bok-choy/bok-choy_x_x@2x.png;  Stage ID : 1400984048286450544},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:00:610 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : 1400984048286450544},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:08:00:699 PM;  Stage ID : 7314845676864542319;  Subject ID : 1281603;  Start Time : 08-Dec 12:08:00:699 PM;  End Time : 08-Dec 12:08:03:582 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:03:676 PM;  Responsive Start Time : 08-Dec 12:08:05:277 PM;  Correct First Try? : Y;  Object : guitar;  Stage ID : -646147973176485267;  End Time : 08-Dec 12:08:08:061 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/familiar/guitar/guitar_t_wood@2x.png;  Stage ID : -646147973176485267},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:06:960 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -646147973176485267},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:08:100 PM;  Responsive Start Time : 08-Dec 12:08:09:495 PM;  Correct First Try? : Y;  Object : guitar;  Trial Type : C-NF;  Stage ID : 2344313622537500256;  End Time : 08-Dec 12:08:09:995 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Left;  Object 1 : Objects/novel/leek/leek_x_x@2x.png;  Stage ID : 2344313622537500256},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Right;  Object 1 : Objects/familiar/guitar/guitar_t_wood@2x.png;  Stage ID : 2344313622537500256},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:09:994 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : 2344313622537500256},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:08:10:085 PM;  Stage ID : 100458962714553700;  Subject ID : 1281603;  Start Time : 08-Dec 12:08:10:084 PM;  End Time : 08-Dec 12:08:12:364 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:12:479 PM;  Responsive Start Time : 08-Dec 12:08:13:794 PM;  Correct First Try? : Y;  Object : bung;  Stage ID : 6857429655670364782;  End Time : 08-Dec 12:08:16:628 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/novel/bung/bung_x_x@2x.png;  Stage ID : 6857429655670364782},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:15:610 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : 6857429655670364782},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:16:666 PM;  Responsive Start Time : 08-Dec 12:08:17:844 PM;  Correct First Try? : Y;  Object : bung;  Trial Type : C-NN;  Stage ID : -6512157893111893136;  End Time : 08-Dec 12:08:19:029 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Left;  Object 1 : Objects/novel/bung/bung_x_x@2x.png;  Stage ID : -6512157893111893136},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Right;  Object 1 : Objects/novel/gourd/gourd_x_x@2x.png;  Stage ID : -6512157893111893136},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:19:028 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -6512157893111893136},
Session,16,iPad,{ Stage Type : Noise Playtime;  Subject ID : 1281603;  Start Time : 08-Dec 12:08:19:133 PM;  Responsive Start Time : 08-Dec 12:08:19:162 PM;  Object : bung;  Stage ID : -3581448243717793176;  End Time : 08-Dec 12:08:24:763 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Playtime Object;  Object 1 : Objects/novel/bung/bung_x_x@2x.png;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:21:214 PM;  Object : Object 2;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:22:020 PM;  Object : Object 4;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:22:598 PM;  Object : Object 6;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:23:081 PM;  Object : Object 3;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:23:502 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:23:864 PM;  Object : Object 3;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:24:217 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:24:761 PM;  Object : Next Button;  Subject ID : 1281603;  Stage ID : -3581448243717793176},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:08:24:799 PM;  Stage ID : -3615686644677459596;  Subject ID : 1281603;  Start Time : 08-Dec 12:08:24:797 PM;  End Time : 08-Dec 12:08:27:049 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:24:965 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : -3615686644677459596},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:25:312 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : -3615686644677459596},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:27:160 PM;  Responsive Start Time : 08-Dec 12:08:29:028 PM;  Correct First Try? : Y;  Object : bottle;  Stage ID : -2141989645377071257;  End Time : 08-Dec 12:08:31:812 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/familiar/bottle/bottle_x_x@2x.png;  Stage ID : -2141989645377071257},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:30:796 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -2141989645377071257},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:31:859 PM;  Responsive Start Time : 08-Dec 12:08:33:395 PM;  Correct First Try? : Y;  Object : dulcimer;  Trial Type : NF;  Stage ID : 5838867159751929713;  End Time : 08-Dec 12:08:34:333 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Left;  Object 1 : Objects/novel/dulcimer/dulcimer_x_x@2x.png;  Stage ID : 5838867159751929713},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Right;  Object 1 : Objects/familiar/bottle/bottle_x_x@2x.png;  Stage ID : 5838867159751929713},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:34:333 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : 5838867159751929713},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:08:34:421 PM;  Stage ID : -8231546071170479772;  Subject ID : 1281603;  Start Time : 08-Dec 12:08:34:420 PM;  End Time : 08-Dec 12:08:37:299 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:37:403 PM;  Responsive Start Time : 08-Dec 12:08:38:896 PM;  Correct First Try? : Y;  Object : apple;  Stage ID : 2261039226518445928;  End Time : 08-Dec 12:08:41:713 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/familiar/apple/apple_x_x@2x.png;  Stage ID : 2261039226518445928},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:40:612 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : 2261039226518445928},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:41:751 PM;  Responsive Start Time : 08-Dec 12:08:43:763 PM;  Correct First Try? : Y;  Object : radish;  Trial Type : NF;  Stage ID : 6176103782866164329;  End Time : 08-Dec 12:08:44:897 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Left;  Object 1 : Objects/novel/radish/radish_x_x@2x.png;  Stage ID : 6176103782866164329},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Right;  Object 1 : Objects/familiar/apple/apple_x_x@2x.png;  Stage ID : 6176103782866164329},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:44:897 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : 6176103782866164329},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:08:44:984 PM;  Stage ID : 2589520182038383475;  Subject ID : 1281603;  Start Time : 08-Dec 12:08:44:983 PM;  End Time : 08-Dec 12:08:47:850 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:47:961 PM;  Responsive Start Time : 08-Dec 12:08:49:964 PM;  Correct First Try? : Y;  Object : cup;  Stage ID : -5370334322332577166;  End Time : 08-Dec 12:08:53:014 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : -5370334322332577166},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:51:998 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -5370334322332577166},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:52:215 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -5370334322332577166},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:08:53:072 PM;  Responsive Start Time : 08-Dec 12:08:54:681 PM;  Correct First Try? : Y;  Object : cup;  Trial Type : C-NF;  Stage ID : -371411680896346008;  End Time : 08-Dec 12:08:55:548 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Left;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : -371411680896346008},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Right;  Object 1 : Objects/novel/longan/longan_x_x@2x.png;  Stage ID : -371411680896346008},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:55:547 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -371411680896346008},
Session,16,iPad,{ Stage Type : Bubble Playtime;  Subject ID : 1281603;  Start Time : 08-Dec 12:08:55:648 PM;  Responsive Start Time : 08-Dec 12:08:57:056 PM;  Object : cup;  Stage ID : 8706089418142009971;  End Time : 08-Dec 12:09:11:200 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Playtime Object;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:58:452 PM;  Object : Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:58:515 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:08:58:900 PM;  Object : Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:01:102 PM;  Object : Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:03:486 PM;  Object : Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:05:282 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:05:318 PM;  Object : Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:05:326 PM;  Object : Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:07:335 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:07:388 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:07:749 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:08:084 PM;  Object : Fox;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:08:365 PM;  Object : Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:08:735 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:08:766 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:08:799 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:09:151 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:09:606 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:09:624 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:10:102 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:11:018 PM;  Object : Small Bubble;  Subject ID : 1281603;  Stage ID : 8706089418142009971},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:09:11:349 PM;  Stage ID : 5248744561910615146;  Subject ID : 1281603;  Start Time : 08-Dec 12:09:11:349 PM;  End Time : 08-Dec 12:09:14:218 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:11:499 PM;  Object : Background;  Subject ID : 1281603;  Stage ID : 5248744561910615146},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:09:14:334 PM;  Responsive Start Time : 08-Dec 12:09:15:647 PM;  Correct First Try? : Y;  Object : kettle;  Stage ID : -2421766942263341465;  End Time : 08-Dec 12:09:18:465 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/novel/kettle/kettle_x_x@2x.png;  Stage ID : -2421766942263341465},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:17:448 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -2421766942263341465},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:09:18:516 PM;  Responsive Start Time : 08-Dec 12:09:20:032 PM;  Correct First Try? : Y;  Object : sieve;  Trial Type : NN;  Stage ID : 2368324873807082093;  End Time : 08-Dec 12:09:21:132 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Left;  Object 1 : Objects/novel/sieve/sieve_x_x@2x.png;  Stage ID : 2368324873807082093},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Right;  Object 1 : Objects/novel/kettle/kettle_x_x@2x.png;  Stage ID : 2368324873807082093},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:21:131 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : 2368324873807082093},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 08-Dec 12:09:21:224 PM;  Stage ID : 5002738601950573922;  Subject ID : 1281603;  Start Time : 08-Dec 12:09:21:223 PM;  End Time : 08-Dec 12:09:23:502 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1281603;  Fox Assistance : None;  Start Time : 08-Dec 12:09:23:617 PM;  Responsive Start Time : 08-Dec 12:09:25:799 PM;  Correct First Try? : Y;  Object : tongs;  Stage ID : -6688173924473233557;  End Time : 08-Dec 12:09:29:499 PM},
Object Category,16,iPad,{ Subject ID : 1281603;  Category : Target Object;  Object 1 : Objects/novel/tongs/tongs_x_x@2x.png;  Stage ID : -6688173924473233557},
Interaction,16,iPad,{ Type : Touch;  Time Start : 08-Dec 12:09:28:482 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1281603;  Stage ID : -6688173924473233557},
